Iteration	Posterior	Likelihood	Prior	alpha_morpho	extinction_rate	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]
6120	-322.3751	-192.2394	-130.1356	681798.7	0.0224948	3019.593	0.0003252451	0.998461	0.999606	1.00039	1.00154	0.02346618	2953.681	2227.238	2337.554	2463.176	2527.811	2307.938	2401.597	2359.044	2332.697	2418.623
6130	-328.2331	-192.2394	-135.9937	717494.6	0.02334674	2991.797	0.0003441131	0.9985	0.999616	1.00038	1.0015	0.0237961	2951.232	2235.626	2343.366	2427.833	2535.188	2314.56	2406.534	2263.812	2332.32	2422.641
6140	-324.9047	-192.2394	-132.6653	941432.6	0.02094964	3015.842	0.000614184	0.99869	0.999665	1.00033	1.00131	0.02296172	2979.509	2231.684	2291.1	2458.103	2522.317	2136.27	2403.165	2263.517	2292.791	2417.468
6150	-338.7778	-192.2394	-146.5384	956537.3	0.02518417	3007.102	0.0007138812	0.998701	0.999668	1.00033	1.0013	0.02201766	2977.965	2252.92	2293.144	2453.842	2536.12	2169.028	2397.345	2347.069	2290.848	2403.831
6160	-318.2476	-192.2389	-126.0087	254198.7	0.02462494	3096.21	0.001017877	0.99748	0.999355	1.00064	1.00252	0.02156179	2963.049	2269.782	2331.801	2449.655	2545.08	2182.475	2403.447	2258.787	2310.375	2411.227
6170	-325.2873	-192.2394	-133.0478	41650.64	0.02258976	3036.417	0.0007389357	0.993779	0.998402	1.00158	1.00624	0.02246086	2968.279	2214.728	2287.387	2428.994	2509.391	2256.809	2406.866	2359.807	2298.126	2417.708
6180	-323.234	-192.2394	-130.9946	537382.4	0.02134286	3024.312	0.0007218942	0.998267	0.999557	1.00044	1.00173	0.02437457	2961.075	2216.03	2344.693	2437.718	2522.643	2147.833	2408.051	2265.501	2295.336	2379.29
6190	-329.3887	-192.2509	-137.1378	160824.7	0.02059976	2989.79	0.0008075508	0.996832	0.999189	1.00081	1.00317	0.02312513	2970.017	2230.863	2301.829	2467.118	2523.581	2160.889	2405.471	2343.196	2306.532	2390.137
6200	-323.0419	-192.2394	-130.8024	258584.9	0.02096338	3014.951	0.001314818	0.997501	0.99936	1.00064	1.0025	0.01923384	2965.879	2271.5	2284.505	2458.736	2500.249	2155.648	2398.6	2317.405	2306.522	2402.098
6210	-332.4032	-192.2394	-140.1638	144052.5	0.01543907	3084.954	0.0004870641	0.996653	0.999143	1.00085	1.00335	0.01901503	2967.924	2230.709	2295.602	2453.155	2508.958	2313.121	2401.966	2365.035	2279.98	2403.523
6220	-334.8294	-192.2394	-142.59	267648.3	0.01839196	3064.898	0.0006084396	0.997544	0.999371	1.00063	1.00246	0.01591463	2971.685	2265.874	2287.098	2429.904	2525.773	2147.263	2394.693	2330.335	2346.157	2382.917
6230	-319.3708	-192.2402	-127.1306	396769.8	0.0166819	3030.46	0.0004728697	0.997983	0.999484	1.00051	1.00202	0.01551289	2976.404	2274.225	2295.491	2457.748	2520.415	2155.132	2400.689	2280.565	2272.091	2423.179
6240	-319.784	-192.2394	-127.5446	363031.8	0.01690003	3038.9	0.0007530601	0.997891	0.99946	1.00054	1.00211	0.01640235	2951.787	2225.352	2267.105	2468.757	2517.279	2172.274	2398.102	2283.37	2262.641	2410.892
6250	-316.3627	-192.2394	-124.1232	533076.7	0.02014608	3017.396	0.0006437844	0.99826	0.999555	1.00044	1.00174	0.01548245	2978.887	2262.843	2324.468	2448.415	2528.545	2193.25	2409.752	2329.602	2298.589	2392.764
6260	-331.1168	-192.2394	-138.8774	302307.8	0.01947982	3042.237	0.0006437844	0.997689	0.999409	1.00059	1.00231	0.01760975	2975.158	2210.116	2295.158	2453.035	2524.262	2241.671	2403.228	2350.048	2298.862	2404.204
6270	-326.7283	-192.2395	-134.4888	493589.4	0.01899344	3089.399	0.0006422453	0.998191	0.999537	1.00046	1.00181	0.02130032	2971.139	2238.471	2331.589	2428.627	2505.956	2265.537	2390.261	2364.501	2251.908	2395.506
6280	-319.9746	-192.2394	-127.7352	354233.7	0.01789778	3010.339	0.0006671415	0.997865	0.999454	1.00054	1.00214	0.0201748	2955.375	2247.199	2338.758	2432.782	2546.275	2295.196	2402.827	2354.453	2274.246	2379.647
6290	-336.0407	-192.2394	-143.8013	977319.6	0.01971148	3047.666	0.0003837966	0.998715	0.999671	1.00033	1.00129	0.02222046	2968.39	2256.949	2312.686	2456.643	2539.475	2130.747	2390.983	2338.693	2255.736	2393.284
6300	-336.7767	-192.2394	-144.5373	594173.1	0.02011959	3073.832	0.000409219	0.998351	0.999578	1.00042	1.00165	0.01917381	2974.38	2247.154	2318.495	2439.367	2542.54	2139.042	2398.716	2270.328	2330.795	2400.907
6310	-322.2543	-192.2396	-130.0147	43828.24	0.02074534	3054.068	0.0004245364	0.993935	0.998443	1.00154	1.00608	0.02025875	2956.148	2242.803	2261.397	2455.7	2514.549	2153.147	2403.014	2251.307	2331.907	2424.371
6320	-330.1039	-192.2412	-137.8627	48421.06	0.01929928	3011.048	0.0006760761	0.994229	0.998519	1.00147	1.00578	0.01838008	2959.493	2221.079	2279.647	2468.216	2544.374	2294.292	2407.86	2363.462	2293.213	2410.483
6330	-321.8558	-192.2394	-129.6164	719242.9	0.02059592	3036.242	0.0008287637	0.998502	0.999617	1.00038	1.0015	0.01891636	2952.02	2254.136	2290.635	2462.753	2531.003	2237.525	2398.954	2327.568	2311.999	2398.951
6340	-332.7035	-192.2394	-140.4641	770279.9	0.02058479	3055.565	0.0002521237	0.998552	0.99963	1.00037	1.00145	0.02214512	2956.315	2271.152	2341.042	2471.906	2515.953	2129.424	2405.839	2339.292	2285.705	2402.443
6350	-315.3812	-192.2394	-123.1418	484936.2	0.01695872	3051.077	0.000891012	0.998175	0.999533	1.00047	1.00183	0.02017312	2960.321	2254.416	2332.974	2474.996	2535.801	2215.172	2393.855	2345.311	2297.844	2421.597
6360	-325.62	-192.2394	-133.3806	765662.1	0.01806414	3072.787	0.0004662661	0.998548	0.999629	1.00037	1.00145	0.01936661	2962.206	2268.215	2304.231	2432.623	2509.971	2136.457	2408.666	2365.835	2264.69	2394.586
6370	-326.2015	-192.2394	-133.962	80039.54	0.02000134	3012.196	0.0007861339	0.995511	0.998849	1.00114	1.0045	0.01837073	2951.054	2258.523	2322.781	2444.312	2526.098	2158.593	2406.644	2258.486	2336.506	2382.865
6380	-331.6662	-192.2394	-139.4268	894935.5	0.01983381	3037.044	0.000301946	0.998657	0.999656	1.00034	1.00134	0.01867381	2956.689	2216.976	2261.15	2460.44	2547.799	2261.83	2406.721	2303.611	2310.333	2412.056
6390	-327.7689	-192.2394	-135.5295	138017.4	0.01879743	3051.285	0.0003904311	0.996581	0.999124	1.00087	1.00342	0.01708329	2964.022	2237.214	2301.17	2474.283	2507.566	2197.117	2407.367	2369.867	2298.743	2388.439
6400	-331.3578	-192.2394	-139.1183	953334.2	0.01652096	3032.201	0.0006241855	0.998698	0.999667	1.00033	1.0013	0.02048297	2962.689	2267.307	2276.995	2468.029	2510.294	2145.738	2394.202	2305.434	2320.887	2385.98
6410	-332.2939	-192.2394	-140.0545	56623.61	0.01925633	3086.64	0.0003980325	0.994663	0.998631	1.00136	1.00535	0.02304962	2968.228	2255.012	2305.927	2472.879	2529.282	2129.288	2396.769	2316.22	2297.128	2414.379
6420	-323.3158	-192.2394	-131.0764	340600.5	0.02417554	3091.379	0.0003980325	0.997823	0.999443	1.00056	1.00218	0.02454576	2969.735	2236.473	2323.47	2454.117	2548.893	2160.323	2407.783	2314.75	2314.321	2398.431
6430	-330.6317	-192.2394	-138.3923	486666	0.02500782	3095.593	0.0002587753	0.998179	0.999534	1.00046	1.00182	0.02607917	2961.346	2269.652	2290.763	2441.179	2515.243	2169.618	2391.545	2347.969	2327.157	2402.9
6440	-326.4724	-192.2377	-134.2347	36672.61	0.02396394	3025.684	0.0008322633	0.99337	0.998297	1.00169	1.00665	0.02408664	2962.033	2221.857	2274.371	2469.432	2531.641	2323.689	2397.464	2345.477	2316.309	2416.543
6450	-327.6176	-192.239	-135.3787	457927.8	0.026671	3098.796	0.0005099112	0.998122	0.99952	1.00048	1.00188	0.02672762	2972.375	2222.667	2343.37	2451.833	2544.28	2324.449	2406.094	2298.504	2286.344	2414.604
6460	-327.4632	-192.2394	-135.2238	387807.5	0.0264376	3098.654	0.0004097696	0.99796	0.999478	1.00052	1.00204	0.02806562	2955.549	2243.393	2283.921	2468.5	2509.32	2268.951	2403.753	2293.993	2294.68	2382.603
6470	-333.761	-192.2394	-141.5215	856774	0.03040397	3025.089	0.0002755972	0.998627	0.999649	1.00035	1.00137	0.02928182	2962.425	2263.247	2343.172	2434.553	2535.379	2132.487	2407.06	2304.746	2265.363	2415.482
6480	-324.3931	-192.2397	-132.1534	512462.5	0.02957139	3086.927	0.0002951259	0.998225	0.999546	1.00045	1.00178	0.03221659	2961.366	2253.078	2270.151	2473.93	2536.102	2156.505	2396.243	2319.169	2332.44	2390.723
6490	-330.6192	-192.2394	-138.3798	769549.5	0.03475677	3023.705	0.001289782	0.998551	0.99963	1.00037	1.00145	0.03480598	2979.99	2267.016	2300.54	2464.044	2511.475	2194.596	2405.596	2344.821	2318.41	2421.012
6500	-330.9932	-192.2394	-138.7537	792866.9	0.03465977	3072.054	0.0004923637	0.998573	0.999635	1.00036	1.00143	0.03604532	2964.221	2265.651	2319.59	2429.627	2502.609	2184.391	2394.536	2336.07	2333.15	2406.288
6510	-334.6537	-192.2394	-142.4142	401862.6	0.03949401	3071.833	0.001027874	0.997996	0.999487	1.00051	1.00201	0.04090454	2961.683	2227.723	2349.746	2448.476	2512.423	2269.97	2398.534	2263.326	2346.686	2379.845
6520	-324.4601	-192.2394	-132.2207	983843.9	0.03751119	2985.438	0.0007433251	0.998719	0.999672	1.00033	1.00128	0.04022684	2965.249	2229.399	2345.103	2471.407	2532.084	2311.731	2399.351	2296.215	2342.923	2408.318
6530	-324.54	-192.2394	-132.3005	111743.3	0.03427714	2980.005	0.0007433251	0.9962	0.999026	1.00097	1.00381	0.03764658	2977.146	2239.773	2344.148	2442.108	2522.806	2314.287	2390.453	2306.697	2264.024	2389.457
6540	-325.1281	-192.2394	-132.8886	855807.9	0.03811527	3095.738	0.0004823557	0.998626	0.999649	1.00035	1.00137	0.03875523	2969.106	2238.62	2282.841	2436.843	2502.921	2298.924	2408.903	2361.095	2339.069	2416.905
6550	-324.4786	-192.2415	-132.2372	987249.6	0.0312403	3094.775	0.0005403385	0.998721	0.999673	1.00033	1.00128	0.03197645	2954.289	2216.457	2324.292	2440.171	2548.437	2263.37	2395.135	2355.74	2307.21	2380.593
6560	-322.1531	-192.2394	-129.9137	848884.1	0.03126487	3025.918	0.0008252755	0.998621	0.999647	1.00035	1.00138	0.03137107	2967.292	2230.357	2291.811	2471.322	2526.155	2246.121	2404.766	2313.652	2307.508	2408.79
6570	-327.8458	-192.2394	-135.6064	891910.8	0.0280413	3071.631	0.0004312305	0.998654	0.999656	1.00034	1.00135	0.02885338	2966.302	2241.229	2318.222	2447.287	2515.458	2298.042	2409.071	2350.379	2308.092	2421.697
6580	-317.5163	-192.2394	-125.2768	373040.1	0.02222304	2987.444	0.0006498805	0.99792	0.999468	1.00053	1.00208	0.02688636	2972.226	2220.463	2272.503	2465.854	2518.627	2270.335	2402.567	2326.491	2288.354	2407.816
6590	-326.0413	-192.2687	-133.7727	936459.3	0.01960891	3003.177	0.0007979473	0.998687	0.999664	1.00034	1.00131	0.02055131	2970.731	2236.271	2287.658	2430.659	2543.554	2155.249	2393.971	2353.331	2271.553	2402.851
6600	-333.3095	-192.2394	-141.0701	34964.93	0.01872471	3097.661	0.0006250702	0.99321	0.998256	1.00173	1.00681	0.01785006	2955.739	2244.41	2330.449	2460.665	2530.119	2180.601	2400.465	2257.999	2286.754	2405.99
6610	-317.11	-192.2394	-124.8706	647131.9	0.01682568	3018.749	0.0006452675	0.99842	0.999596	1.0004	1.00158	0.01742625	2959.326	2264.342	2290.049	2445.648	2543.226	2184.57	2409.141	2342.463	2329.366	2398.341
6620	-320.8223	-192.2394	-128.5829	899146	0.0204811	3012.24	0.0004945291	0.99866	0.999657	1.00034	1.00134	0.01682674	2966.988	2239.133	2334.149	2454.268	2534.103	2318.479	2400.019	2345.433	2347.563	2405.92
6630	-334.274	-192.2394	-142.0346	838383.8	0.01930516	3042.668	0.0005147022	0.998612	0.999645	1.00035	1.00139	0.02151739	2951.78	2222.919	2263.664	2435.076	2505.015	2279.505	2390.566	2338.672	2302.39	2385.844
6640	-322.4262	-192.2394	-130.1868	560047.6	0.01869342	3058.898	0.0008117939	0.998302	0.999566	1.00043	1.0017	0.01978761	2951.155	2255.859	2321.798	2451.756	2514.08	2188.056	2390.568	2325.473	2268.311	2391.6
6650	-335.6553	-192.2392	-143.4161	771450.6	0.02481824	3051.323	0.001013238	0.998553	0.99963	1.00037	1.00145	0.02165514	2966.27	2262.721	2314.199	2458.164	2532.87	2172.941	2391.249	2312.842	2257.782	2397.376
6660	-320.1161	-192.2395	-127.8766	257940.9	0.02671171	3013.756	0.0004601003	0.997498	0.99936	1.00064	1.0025	0.02224461	2972.401	2243.538	2266.851	2459.032	2541.82	2290.811	2408.069	2274.833	2324.869	2388.342
6670	-331.7349	-192.2394	-139.4955	517130.8	0.02329485	3005.888	0.000511814	0.998233	0.999548	1.00045	1.00177	0.02206322	2965.74	2230.602	2273.96	2431.282	2532.228	2132.31	2405.382	2294.908	2315.708	2395.936
6680	-323.8296	-192.2782	-131.5514	188697.7	0.02395411	3095.078	0.0009941179	0.997075	0.999251	1.00075	1.00293	0.02142896	2962.742	2272.638	2305.611	2460.669	2500.538	2208.657	2396.091	2315.911	2312.521	2406.105
6690	-334.2105	-192.2394	-141.9711	508285.7	0.02083228	3091.502	0.0003377178	0.998218	0.999544	1.00045	1.00178	0.01898935	2955.963	2245.294	2340.228	2468.843	2546.272	2307.89	2398.74	2327.266	2344.09	2415.421
6700	-329.8703	-192.2394	-137.6308	639919.6	0.02062016	2981.031	0.001011795	0.998411	0.999594	1.00041	1.00159	0.01653406	2976.222	2217.738	2340.61	2443.703	2509.591	2131.304	2408.558	2362.081	2318.698	2408.128
6710	-323.3594	-192.2402	-131.1192	682299	0.0193616	3077.147	0.0004780421	0.998462	0.999607	1.00039	1.00154	0.01675521	2974.807	2248.09	2291.028	2465.42	2514.998	2164.927	2399.709	2275.805	2287.867	2387.609
6720	-323.6633	-192.2394	-131.4238	115826.6	0.01926048	2986.122	0.0004372299	0.996268	0.999044	1.00095	1.00374	0.01577643	2953.848	2245.107	2269.11	2443.71	2545.685	2138.19	2390.723	2340.997	2285.05	2390.751
6730	-333.7523	-192.2394	-141.5129	788083.9	0.01915503	3094.445	0.0004242794	0.998569	0.999634	1.00037	1.00143	0.01861696	2969.228	2255.512	2347.131	2427.208	2503.338	2156.87	2395.304	2322.999	2304.045	2407.54
6740	-320.7461	-192.2336	-128.5126	841974.7	0.01796171	3031.497	0.0004410494	0.998615	0.999646	1.00035	1.00139	0.01885542	2960.411	2220.739	2314.938	2443.168	2507.918	2300.314	2397.376	2323.664	2330.574	2377.763
6750	-314.0809	-192.2214	-121.8596	401987.7	0.01978243	3042.096	0.0014413	0.997996	0.999487	1.00051	1.00201	0.01972655	2957.407	2252.299	2268.109	2439.763	2541.554	2182.788	2398.451	2293.754	2255.837	2424.032
6760	-317.4928	-192.2394	-125.2533	213976.6	0.01755655	3082.885	0.0007091678	0.997253	0.999297	1.0007	1.00275	0.01617091	2973.579	2241.04	2252.865	2437.05	2500.454	2192.626	2400.122	2296.212	2289.117	2385.568
6770	-317.1154	-192.2394	-124.876	431547.1	0.02041056	3027.435	0.0004750732	0.998066	0.999505	1.00049	1.00194	0.01795685	2963.351	2268.082	2268.048	2432.544	2539.966	2126.1	2390.763	2304.654	2320.403	2386.64
6780	-325.3694	-192.2394	-133.13	750949.5	0.02003492	3096.211	0.0004011912	0.998534	0.999625	1.00037	1.00147	0.01730938	2951.349	2213.187	2252.23	2435.222	2544.764	2169.795	2395.137	2318.343	2268.628	2386.403
6790	-327.9848	-192.2394	-135.7454	379058.6	0.02151097	3082.74	0.0005979762	0.997936	0.999472	1.00053	1.00207	0.0256214	2976.102	2247.984	2324.858	2460.305	2500.846	2144.365	2390.078	2320.122	2303.654	2394.24
6800	-317.364	-192.2377	-125.1263	828714.9	0.02106488	3078.786	0.0005979762	0.998604	0.999643	1.00036	1.0014	0.02501815	2962.977	2229.231	2304.588	2458.146	2512.216	2258.166	2405.197	2330.296	2260.572	2378.375
6810	-325.3212	-192.2391	-133.0821	430060	0.0204486	3095.023	0.0006553715	0.998062	0.999504	1.00049	1.00194	0.02231975	2967.807	2215.068	2271.157	2432.558	2546.665	2317.128	2398.129	2322.353	2305.058	2378.04
6820	-320.6346	-192.9188	-127.7159	656998.2	0.02087056	2986.279	0.000471194	0.998432	0.999599	1.0004	1.00157	0.01831507	2973.9	2259.125	2288.643	2434.837	2528.336	2153.961	2392.543	2307.72	2286.978	2423.106
6830	-329.0195	-192.9005	-136.119	641449	0.01894419	2992.596	0.0004061192	0.998413	0.999594	1.0004	1.00159	0.01789628	2974.87	2236.657	2342.063	2456.783	2507.406	2186.805	2401.54	2278.461	2343.749	2415.581
6840	-325.4865	-192.2394	-133.2471	124217.9	0.01510195	3084.732	0.0003499499	0.996396	0.999077	1.00092	1.00361	0.01572914	2971.508	2270.532	2296.276	2464.074	2522.095	2143.213	2407.028	2252.968	2274.14	2391.689
6850	-320.0385	-192.2395	-127.799	156570.7	0.01413299	3073.306	0.0004225903	0.996789	0.999178	1.00082	1.00321	0.016877	2963.881	2259.14	2342.577	2427.613	2547.703	2170.713	2403.487	2321.284	2254.576	2394.416
6860	-331.032	-192.2394	-138.7926	687582.2	0.01390334	3054.426	0.0004806498	0.998467	0.999608	1.00039	1.00153	0.01982808	2978.095	2229.707	2280.417	2435.212	2534.614	2172.227	2390.96	2266.097	2254.905	2420.845
6870	-315.5008	-192.3274	-123.1734	169113.3	0.0128552	3060.302	0.0007612773	0.996911	0.999209	1.00079	1.00309	0.01997072	2979.166	2215.37	2307.765	2434.449	2540.23	2144.094	2399.156	2349.163	2309.129	2392.602
6880	-322.1177	-192.2394	-129.8783	67407.89	0.01344449	3044.766	0.0003590895	0.995108	0.998745	1.00125	1.0049	0.01785985	2961.551	2223.381	2331.286	2450.354	2500.833	2149.059	2404.469	2363.051	2255.171	2384.567
6890	-329.6082	-192.2394	-137.3688	179172.6	0.01373145	2994.614	0.0007356859	0.996999	0.999231	1.00077	1.003	0.01873423	2970.181	2214.74	2272.244	2452.926	2518.968	2161.994	2397.253	2274.565	2258.612	2388.002
6900	-334.0014	-192.2394	-141.7619	41371.6	0.01609895	3070.171	0.0006565271	0.993758	0.998397	1.00159	1.00626	0.01697656	2975.042	2258.069	2315.988	2472.221	2532.25	2153.612	2402.619	2354.355	2337.61	2381.392
6910	-322.6761	-192.2394	-130.4367	399271.6	0.01832671	3046.525	0.0003896283	0.997989	0.999485	1.00051	1.00201	0.01639304	2950.207	2237.105	2320.255	2431.924	2537.626	2138.37	2402.458	2333.545	2262.429	2411.72
6920	-333.0722	-192.2408	-140.8314	28123.99	0.01607574	3039.86	0.0004110238	0.992431	0.998054	1.00193	1.00759	0.01755691	2951.044	2217.011	2336.731	2457.245	2524.431	2133.696	2395.608	2347.385	2273.78	2380.151
6930	-331.3523	-192.2394	-139.1129	59360.07	0.01439737	3081.308	0.0004110238	0.994788	0.998663	1.00133	1.00522	0.01479617	2963.231	2222.724	2258.304	2437.399	2506.987	2134.53	2407.963	2257.782	2263.108	2395.523
6940	-331.346	-192.2394	-139.1065	568791.7	0.01554885	3061.453	0.000529369	0.998315	0.999569	1.00043	1.00169	0.01480198	2953.348	2224.805	2310.924	2452.313	2549.317	2128.715	2406.76	2336.935	2321.652	2412.05
6950	-336.8869	-192.2394	-144.6474	894672.5	0.01589591	3082.107	0.0003861311	0.998656	0.999656	1.00034	1.00134	0.01600605	2977.153	2244.598	2330.162	2427.258	2548.004	2185.253	2404.578	2352.483	2286.423	2415.167
6960	-319.862	-192.3269	-127.5352	60092.9	0.01360744	3049.338	0.0007917139	0.99482	0.998671	1.00132	1.00519	0.01974143	2971.749	2270.49	2339.037	2464.064	2536.431	2170.485	2397.711	2344.024	2326.986	2393.062
6970	-321.7951	-192.2394	-129.5557	969919.2	0.01638723	3084.096	0.0007881221	0.99871	0.99967	1.00033	1.00129	0.0196982	2957.36	2237.121	2304.449	2464.803	2528.644	2152.388	2393.218	2319.357	2292.955	2415.378
6980	-317.8373	-192.2339	-125.6034	52957.03	0.0162089	2990.195	0.000778401	0.994482	0.998584	1.00141	1.00553	0.01714091	2951.277	2232.253	2339.491	2454.985	2515.356	2225.221	2403.864	2365.366	2333.814	2416.919
6990	-314.5128	-192.2435	-122.2693	90586.8	0.01724369	3004.576	0.000778401	0.99578	0.998918	1.00108	1.00423	0.01885703	2979.994	2228.312	2287.183	2443.848	2507.886	2267.967	2405.65	2331.841	2284.785	2418.736
7000	-331.3485	-192.382	-138.9665	931337.9	0.02165622	3081.068	0.0004600273	0.998683	0.999663	1.00034	1.00132	0.0176988	2953.229	2230.638	2293.772	2462.094	2513.685	2184.086	2394.904	2329.03	2289.99	2380.421
7010	-322.4992	-192.2397	-130.2595	563139.4	0.02090186	3045.926	0.0005844239	0.998307	0.999567	1.00043	1.00169	0.0172842	2967.69	2227.013	2260.237	2456.228	2525.072	2310.275	2409.556	2367.808	2306.335	2399.337
7020	-338.5269	-192.2394	-146.2875	621522.3	0.02020853	3061.965	0.0008002388	0.998388	0.999588	1.00041	1.00161	0.01752106	2952.361	2242.665	2307.187	2443.003	2515.894	2313.578	2393.069	2320.048	2303.29	2408.462
7030	-327.512	-192.2394	-135.2725	848581.2	0.02101796	3069.755	0.0003311012	0.99862	0.999647	1.00035	1.00138	0.02147368	2959.348	2237.755	2285.147	2426.598	2526.888	2133.11	2394.249	2275.038	2348.021	2397.547
7040	-321.5108	-192.2394	-129.2713	652516.6	0.02272875	3073.915	0.0003160894	0.998427	0.999598	1.0004	1.00157	0.02297817	2957.995	2241.303	2260.638	2427.761	2512.671	2128.462	2390.144	2343.495	2334.301	2409.527
7050	-335.0879	-192.2394	-142.8485	33125.79	0.0243117	3092.882	0.0006649892	0.993025	0.998208	1.00178	1.00699	0.02348584	2976.592	2239.894	2324.784	2459.463	2532.559	2133.955	2395.374	2295.626	2315.37	2414.548
7060	-319.9684	-192.2394	-127.729	665954.8	0.02704982	3077.549	0.0003755039	0.998443	0.999602	1.0004	1.00156	0.02532276	2963.843	2248.54	2255.529	2438.203	2530.679	2210.298	2407.553	2323.297	2348.426	2413.892
7070	-334.3439	-192.2394	-142.1045	862047.6	0.02535977	3024.638	0.0006247924	0.998631	0.99965	1.00035	1.00137	0.0286363	2959.032	2216.792	2274.575	2474.438	2503.64	2144.543	2400.052	2368.58	2282.54	2384.832
7080	-325.0155	-192.2394	-132.776	995693.4	0.02783429	3009.148	0.0003543238	0.998726	0.999674	1.00033	1.00127	0.02801175	2956.757	2274.507	2335.573	2446.606	2535.713	2134.433	2394.527	2323.738	2281.732	2385.325
7090	-317.5474	-192.2394	-125.308	42098.19	0.02972788	2999.849	0.0005342574	0.993812	0.998411	1.00158	1.0062	0.03307079	2961.004	2213.32	2314.682	2432.563	2501.869	2229.272	2391.081	2295.79	2324.959	2395.614
7100	-323.3585	-192.2394	-131.1191	809598.1	0.03346513	3044.261	0.0004578444	0.998588	0.999639	1.00036	1.00141	0.03766999	2965.758	2245.565	2339.559	2429.856	2524.193	2218.487	2398.652	2336.193	2307.859	2413.02
