Iteration	Posterior	Likelihood	Prior	alpha_morpho	extinction_rate	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]
8790	-325.2759	-192.2394	-133.0364	994504.3	0.04209595	2999.553	0.0003850844	0.998726	0.999674	1.00033	1.00127	0.04340404	2975.514	2270.364	2326.153	2450.798	2542.622	2128.508	2409.733	2279.909	2325.262	2390.298
8800	-321.8692	-192.2398	-129.6294	850526.2	0.0422868	2997.071	0.0006170034	0.998622	0.999648	1.00035	1.00138	0.04215852	2973.172	2265.884	2337.074	2430.462	2531.105	2145.17	2396.756	2320.203	2305.149	2407.956
8810	-329.1926	-192.2394	-136.9531	179669	0.04313272	3007.958	0.0002998408	0.997003	0.999232	1.00076	1.003	0.0414244	2952.382	2220.71	2348.919	2442.6	2500.772	2174.135	2400.07	2333.411	2257.352	2391.343
8820	-329.7481	-192.2394	-137.5087	157045	0.03931263	2994.491	0.000349096	0.996794	0.999179	1.00082	1.00321	0.04202816	2958.164	2242.954	2345.252	2468.845	2545.291	2148.406	2394.938	2282.903	2316.647	2414.11
8830	-335.5919	-192.2394	-143.3525	539796.9	0.0396873	2996.407	0.0003383662	0.99827	0.999558	1.00044	1.00173	0.04076253	2966.289	2239.083	2289.525	2470.653	2548.864	2127.229	2401.871	2300.984	2321.956	2388.87
8840	-328.565	-192.2394	-136.3257	297710	0.04308844	3008.255	0.0005333766	0.997671	0.999404	1.00059	1.00233	0.03912545	2951.21	2232.925	2327.637	2465.612	2507.905	2139.384	2397.112	2359.123	2258.599	2376.572
8850	-329.7965	-192.2394	-137.5571	481154.7	0.03709496	3084.332	0.0003315105	0.998168	0.999531	1.00047	1.00183	0.03773787	2972.1	2219.463	2283.791	2468.388	2538.196	2318.991	2403.217	2312.118	2312.385	2404.055
8860	-326.757	-192.2395	-134.5175	55633.91	0.03737209	3075.168	0.0007269513	0.994616	0.998618	1.00137	1.00539	0.03552907	2975.506	2210.802	2277.884	2447.875	2534.748	2318.224	2397.444	2258.123	2319.029	2420.518
8870	-325.7546	-192.2394	-133.5151	630772.3	0.03650072	3074.551	0.0003467662	0.9984	0.999591	1.00041	1.0016	0.03891222	2962.882	2221.587	2329.733	2472.131	2510.719	2130.25	2399.655	2261.469	2271.988	2406.936
8880	-334.9349	-192.2394	-142.6955	955777.3	0.03874609	3092.899	0.0004896952	0.9987	0.999668	1.00033	1.0013	0.03765386	2958.902	2255.248	2323.368	2443.752	2507.39	2148.88	2401.23	2367.029	2304.76	2385.19
8890	-335.0672	-192.2404	-142.8268	194009.4	0.04220851	3011.468	0.0003496663	0.997116	0.999261	1.00074	1.00289	0.04501392	2978.797	2254.903	2271.543	2426.607	2527.48	2179.483	2407.818	2255.544	2336.263	2400.894
8900	-323.1792	-192.2394	-130.9397	788800.1	0.04731924	2994.293	0.00047881	0.998569	0.999634	1.00037	1.00143	0.04648681	2953.651	2228.674	2311.973	2454.514	2514.538	2192.085	2399.472	2335.003	2300.254	2393.824
8910	-328.2506	-192.2394	-136.0112	964868.6	0.05161773	3045.391	0.0003931299	0.998706	0.999669	1.00033	1.00129	0.0471144	2958.467	2222.204	2263.866	2461.266	2533.333	2189.087	2397.682	2254.168	2346.633	2397.421
8920	-317.3716	-192.2394	-125.1321	591395.1	0.0476541	2994.904	0.0007356399	0.998348	0.999577	1.00042	1.00165	0.04325244	2963.442	2225.374	2287.462	2462.647	2531.078	2152.607	2401.834	2293.443	2329.31	2390.03
8930	-322.1757	-192.2394	-129.9363	111765.5	0.04734932	3020.764	0.0002809257	0.9962	0.999026	1.00097	1.0038	0.04582088	2953.802	2261.422	2346.11	2460.314	2521.285	2209.182	2407.017	2326.858	2281.22	2423.716
8940	-321.0217	-192.2665	-128.7553	202990.8	0.05281379	3027.267	0.000618987	0.99718	0.999278	1.00072	1.00282	0.04544133	2970.074	2261.552	2266.057	2455.921	2536.432	2143.349	2394.726	2265.661	2311.367	2397.664
8950	-328.767	-192.2394	-136.5275	382980	0.05497834	3086.798	0.0003503357	0.997947	0.999475	1.00052	1.00205	0.05476828	2958.459	2247.473	2256.268	2465.999	2527.364	2126.39	2408.272	2352.108	2340.908	2388.201
8960	-326.604	-192.2394	-134.3645	526853.4	0.05381835	3026.234	0.0002418067	0.998249	0.999552	1.00045	1.00175	0.0529873	2957.3	2274.226	2319.109	2473.816	2532.374	2136.073	2404.474	2338.796	2309.974	2405.436
8970	-333.9152	-192.2394	-141.6758	219244.7	0.05325401	3074.186	0.0003597383	0.997287	0.999305	1.00069	1.00272	0.05464156	2951.108	2210.463	2291.833	2430.298	2532.334	2271.763	2392.821	2347.74	2288.598	2399.127
8980	-332.8406	-192.2394	-140.6011	454411.5	0.05715331	3012.486	0.0004923198	0.998115	0.999518	1.00048	1.00189	0.05777078	2970.658	2227.425	2308.746	2469.697	2502.065	2141.704	2401.892	2315.822	2270.331	2380.798
8990	-329.1831	-192.2394	-136.9436	167426.6	0.05984159	3061.798	0.0003024894	0.996895	0.999205	1.00079	1.00311	0.05765359	2974.636	2257.031	2284.247	2456.602	2536.912	2134.527	2392.603	2322.34	2290.67	2389.82
9000	-332.7299	-192.2394	-140.4904	319870.5	0.05817042	3002.14	0.0003024894	0.997753	0.999425	1.00057	1.00225	0.06205143	2968.704	2217.719	2280.472	2439.271	2523.68	2130.122	2391.709	2268.674	2277.024	2384.784
9010	-329.6408	-192.2394	-137.4013	529181.1	0.05594845	3060.978	0.0003367366	0.998253	0.999553	1.00045	1.00175	0.05662754	2958.469	2262.637	2318.357	2456.147	2542.443	2151.766	2408.018	2260.178	2334.824	2391.973
9020	-333.2039	-192.2394	-140.9644	533716.2	0.05604069	3057.628	0.0005174575	0.998261	0.999555	1.00044	1.00174	0.05520519	2959.534	2261.379	2314.87	2454.935	2549.184	2134.514	2405.297	2284.806	2347.395	2400.135
9030	-327.9756	-192.2394	-135.7361	275566.5	0.05317036	3016.408	0.0003685205	0.99758	0.99938	1.00062	1.00242	0.05520381	2970.703	2252.255	2259.456	2447.262	2519.639	2218.619	2403.847	2266.881	2307.673	2382.833
9040	-327.1127	-192.2394	-134.8732	9748.186	0.05415501	3036.075	0.0005167721	0.987155	0.996682	1.00326	1.0129	0.05410839	2950.132	2212.652	2345.173	2464.94	2519.705	2283.351	2409.968	2360.584	2344.215	2418.335
9050	-331.2711	-192.2394	-139.0316	322456.4	0.06111873	3059.893	0.0002802716	0.997762	0.999427	1.00057	1.00224	0.06325058	2952.279	2262.39	2312.481	2450.305	2522.888	2318.259	2398.317	2332.832	2349.965	2392.588
9060	-325.5457	-192.2394	-133.3063	696684.4	0.06309814	3046.461	0.0002802716	0.998478	0.999611	1.00039	1.00152	0.06393671	2966.563	2270.72	2318.565	2432.554	2522.365	2161.261	2403.096	2364.884	2276.119	2396.285
9070	-333.8548	-192.2394	-141.6153	51761.8	0.06736778	3052.84	0.0003815599	0.994419	0.998567	1.00142	1.00559	0.06420847	2958.238	2255.416	2291.403	2460.636	2542.786	2171.291	2408.07	2320.413	2316.143	2375.323
9080	-338.4384	-192.2394	-146.1989	500773.4	0.07201277	3095.975	0.0003815599	0.998204	0.999541	1.00046	1.0018	0.06826043	2960.398	2218.539	2308.505	2460.727	2519.95	2130.849	2401.274	2338.437	2322.121	2380.853
9090	-334.5609	-192.2394	-142.3214	166627.1	0.07030584	3073.69	0.0003100873	0.996888	0.999203	1.00079	1.00312	0.07162902	2975.734	2213.09	2326.136	2443.713	2539.042	2313.917	2390.885	2325.437	2337.498	2418.43
9100	-326.2249	-192.2394	-133.9854	487652.9	0.07049643	3028.11	0.0004315856	0.99818	0.999534	1.00046	1.00182	0.07030627	2972.427	2247.354	2299.192	2471.666	2522.728	2199.627	2402.851	2361.857	2313.956	2388.589
9110	-321.1881	-192.2394	-128.9486	404355.7	0.06513813	3027.09	0.0005873686	0.998002	0.999489	1.00051	1.002	0.07034325	2955.676	2265.238	2259.221	2458.939	2515.761	2208.606	2404.603	2334.149	2262.794	2410.095
9120	-322.4172	-192.2394	-130.1778	683297	0.07069036	2995.745	0.0003654771	0.998463	0.999607	1.00039	1.00154	0.06423849	2959.56	2237.975	2349.879	2427.742	2512.102	2296.479	2390.244	2331.713	2255.306	2399.21
9130	-328.932	-192.2394	-136.6925	36815.89	0.07414025	3013.677	0.0004659188	0.993383	0.9983	1.00168	1.00663	0.06822012	2961.348	2225.362	2299.397	2443.745	2505.272	2163.945	2397.034	2312.469	2329.516	2395.414
9140	-324.9798	-192.2475	-132.7322	175946.1	0.07337215	3002.473	0.0004735652	0.996971	0.999224	1.00077	1.00303	0.07489164	2963.799	2241.437	2335.541	2468.124	2504.392	2210.349	2407.878	2345.165	2342.959	2384.622
9150	-333.7145	-192.2394	-141.4751	196125.2	0.07489381	3023.086	0.000202463	0.997131	0.999265	1.00073	1.00287	0.074118	2954.259	2248.819	2322.628	2440.301	2537.36	2149.001	2392.957	2339.782	2340.577	2377.264
9160	-337.5026	-192.2394	-145.2632	511686	0.07946486	3007.173	8.455314e-05	0.998224	0.999546	1.00045	1.00178	0.07690359	2952.594	2227.474	2315.876	2452.701	2538.726	2268.522	2390.364	2354.366	2339.756	2399.464
9170	-335.7179	-192.2394	-143.4785	283096.6	0.07696916	3036.238	0.0002260529	0.997612	0.999389	1.00061	1.00239	0.0721995	2971.22	2213.446	2303.934	2466.502	2517.87	2299.763	2405.729	2320.498	2260.807	2413.878
9180	-333.4407	-192.2394	-141.2013	100623.3	0.0719004	3033.683	0.0002098593	0.995996	0.998974	1.00102	1.00401	0.07467767	2952.798	2257.269	2303.048	2428.606	2541.116	2126.467	2398.841	2328.037	2325.873	2421.582
9190	-332.4748	-192.2394	-140.2354	672953.8	0.07436113	3080.905	0.0003396656	0.998451	0.999604	1.0004	1.00155	0.0762246	2962.709	2267.027	2256.479	2447.006	2533.136	2138.355	2390.555	2357.759	2317.464	2381.508
9200	-326.5288	-192.2398	-134.2891	13947.95	0.07931732	3008.302	0.0003650833	0.989258	0.997231	1.00273	1.01078	0.07741989	2976.356	2266.332	2341.746	2468.559	2548.827	2200.184	2406.566	2262.178	2265.154	2388.257
9210	-324.6068	-192.2394	-132.3673	195002.8	0.07916263	3035.15	0.0003405667	0.997123	0.999263	1.00073	1.00288	0.07957311	2962.223	2269.224	2302.414	2454.976	2546.805	2125.852	2390.889	2309.911	2337.401	2421.613
9220	-332.0055	-192.2395	-139.766	688147.2	0.07757668	2988.958	0.0005923902	0.998468	0.999608	1.00039	1.00153	0.07602758	2972.294	2226.339	2255.752	2468.244	2549.824	2320.685	2401.427	2290.256	2253.162	2400.567
9230	-327.4898	-192.2394	-135.2504	93275.18	0.08094236	3047.837	0.0002193631	0.995841	0.998934	1.00106	1.00417	0.08054587	2970.411	2232.913	2289.039	2455.747	2538.685	2148.442	2394.992	2352.532	2300.181	2411.1
9240	-319.9972	-192.3388	-127.6583	227982.9	0.08150706	3091.447	0.0004545115	0.997339	0.999319	1.00068	1.00266	0.08168105	2967.865	2217.668	2271.187	2440.399	2512.964	2129.407	2394.773	2276.927	2264.215	2419.668
9250	-330.8032	-192.2394	-138.5638	648511.9	0.08064248	3064.915	0.0004497147	0.998422	0.999596	1.0004	1.00158	0.07694283	2963.939	2225.334	2336.079	2429.524	2524.784	2303.535	2406.582	2273.348	2340.416	2422.947
9260	-326.843	-192.2394	-134.6036	747996.1	0.08078916	3012.616	0.0003500087	0.998531	0.999624	1.00038	1.00147	0.08018458	2970.306	2219.383	2340.591	2447.173	2541.197	2324.674	2403.85	2363.194	2263.212	2393.194
9270	-338.6642	-192.2394	-146.4247	333242.9	0.08132847	3060.238	0.000216206	0.997799	0.999437	1.00056	1.0022	0.08490683	2964.491	2239.773	2299.843	2438.409	2534.289	2128.469	2390.201	2347	2254.942	2419.882
9280	-338.0772	-192.2394	-145.8378	719128.1	0.07919621	3028.997	0.0001761715	0.998501	0.999617	1.00038	1.0015	0.08180828	2959.726	2218.913	2296.519	2453.258	2536.268	2161.608	2405.017	2312.69	2298.84	2416.782
9290	-323.9603	-192.2394	-131.7208	263950.4	0.07701122	2983.207	0.0003087779	0.997527	0.999367	1.00063	1.00248	0.07681209	2950.473	2213.581	2348.676	2427.247	2535.089	2130.726	2408.964	2352.324	2312.575	2378.019
9300	-325.4357	-192.2394	-133.1963	698514.7	0.07297577	3032.33	0.0002364859	0.99848	0.999611	1.00039	1.00152	0.06882343	2953.561	2211.49	2334.172	2440.009	2522.744	2324.066	2409.494	2357.277	2341.622	2424.726
9310	-334.5068	-192.2394	-142.2673	600574.5	0.06675629	3007.964	0.0003750634	0.99836	0.999581	1.00042	1.00164	0.06485992	2966.726	2261.207	2319.635	2454.79	2528.337	2174.84	2401.318	2279.089	2298.054	2391.764
9320	-330.9492	-192.2394	-138.7097	860669.7	0.06668584	3015.274	0.0003717528	0.99863	0.99965	1.00035	1.00137	0.06170302	2966.689	2242.89	2264.922	2457.48	2513.783	2306.114	2392.534	2350.972	2339.631	2421.463
9330	-328.5773	-192.2394	-136.3378	568937.6	0.05200286	3008.241	0.0006274763	0.998315	0.999569	1.00043	1.00169	0.05679634	2969.347	2233.856	2303.117	2448.361	2521.575	2192.528	2396.031	2279.669	2299.625	2397.73
9340	-326.0131	-192.2509	-133.7622	414805.9	0.05203777	3071.296	0.0002362693	0.998027	0.999495	1.0005	1.00197	0.04969223	2977.116	2254.286	2263.842	2456.528	2548.964	2200.428	2403.716	2369.231	2344.348	2417.247
9350	-326.3157	-192.2394	-134.0763	846009	0.05372302	3090.79	0.0003223111	0.998618	0.999647	1.00035	1.00138	0.0523623	2963.88	2266.814	2297.848	2456.232	2521.61	2159.041	2391.937	2368.79	2268.205	2382.998
9360	-323.5823	-192.2394	-131.3429	981963.4	0.05413327	2989.475	0.0003250349	0.998718	0.999672	1.00033	1.00128	0.05135123	2975.081	2228.227	2304.37	2427.634	2513.437	2274.46	2397.756	2362.141	2349.321	2387.901
9370	-325.1558	-192.2394	-132.9163	708391.9	0.05737475	3065.095	0.0003251036	0.99849	0.999614	1.00039	1.00151	0.06081831	2954.99	2239.648	2314.301	2430.048	2505.365	2207.336	2399.65	2367.497	2310.22	2399.722
9380	-329.316	-192.2394	-137.0765	366696.5	0.05819964	2985.865	0.0003459726	0.997902	0.999463	1.00054	1.0021	0.05919809	2978.992	2266.935	2322.79	2450.353	2512.869	2171.832	2405.778	2309.3	2331.649	2408.116
9390	-331.8212	-192.2394	-139.5818	105809.9	0.05671593	3034.49	0.0004730212	0.996095	0.998999	1.001	1.00391	0.05724775	2957.053	2235.286	2333.495	2461.992	2516.123	2198.635	2404.27	2359.214	2282.545	2422.33
9400	-329.3592	-192.2394	-137.1198	503452.1	0.05431303	3071.884	0.0003048927	0.998209	0.999542	1.00046	1.00179	0.05491902	2965.872	2215.576	2294.708	2464.356	2520.989	2324.868	2391.979	2329.499	2338.124	2392.552
9410	-324.1682	-192.2446	-131.9236	568228.9	0.05868136	3025.664	0.0006155307	0.998314	0.999569	1.00043	1.00169	0.05692275	2973.635	2236.829	2316.637	2459.751	2541.144	2125.946	2405.19	2345.142	2347.458	2392.62
9420	-334.6871	-192.2394	-142.4477	401425.4	0.05661562	3086.894	0.000124471	0.997994	0.999487	1.00051	1.00201	0.05680291	2956.661	2263.984	2251.188	2438.454	2511.209	2140.396	2406.906	2308.017	2347.458	2402.187
9430	-334.2009	-192.2394	-141.9615	832538.6	0.0606069	3041.162	0.0005243688	0.998607	0.999644	1.00036	1.00139	0.0558677	2960.695	2212.239	2279.762	2443.789	2508.848	2193.208	2405.309	2286.668	2347.743	2403.32
9440	-334.1164	-192.2394	-141.877	664184.6	0.05881227	3016.132	0.001122395	0.998441	0.999601	1.0004	1.00156	0.05852802	2953.234	2249.895	2260.891	2468.087	2527.561	2189.687	2408.07	2262.464	2270.399	2394.717
9450	-324.8797	-192.2557	-132.6239	89872.28	0.0637372	3011.224	0.0003184142	0.995763	0.998914	1.00108	1.00424	0.06190335	2968.921	2263.265	2329.889	2470.241	2525.052	2182.417	2396.679	2263.608	2321.087	2401.94
9460	-331.6407	-192.2444	-139.3964	798158.1	0.06716341	2984.244	0.0003489863	0.998578	0.999636	1.00036	1.00142	0.06553117	2971.52	2266.324	2330.438	2458.75	2517.228	2143.176	2399.428	2263.056	2347.767	2386.772
9470	-326.6237	-192.2394	-134.3843	952859.4	0.06520806	3001.576	0.0009907553	0.998698	0.999667	1.00033	1.0013	0.06582668	2963.503	2239.096	2261.812	2459.197	2529.639	2216.247	2403.291	2290.575	2274.373	2404.616
9480	-335.2819	-192.2394	-143.0425	442165	0.07253424	3080.393	0.0003129846	0.998089	0.999511	1.00049	1.00191	0.06741702	2969.359	2226.93	2308.667	2461.23	2535.528	2134.567	2409.69	2322.983	2290.208	2383.926
9490	-333.6229	-192.2394	-141.3834	429182.9	0.06186468	3098.744	0.0002584737	0.99806	0.999504	1.00049	1.00194	0.06785617	2973.234	2263.648	2255.343	2444.536	2541.406	2169.732	2409.183	2320.1	2275.795	2383.746
9500	-336.8851	-192.2394	-144.6457	601798.1	0.06619362	3010.907	0.0002756711	0.998362	0.999581	1.00042	1.00164	0.06753186	2979.604	2274.459	2318.686	2468.951	2543.225	2252.791	2407.087	2351.915	2280.895	2400.108
9510	-319.5791	-192.029	-127.5501	387916.7	0.06448395	3010.088	0.0005324596	0.99796	0.999478	1.00052	1.00204	0.06273638	2974.994	2231.351	2280.581	2463.945	2531.899	2233.959	2392.913	2369.887	2305.658	2384.784
9520	-326.9417	-192.2394	-134.7022	696929.6	0.0576172	3022.349	0.0002728891	0.998478	0.999611	1.00039	1.00152	0.06249395	2971.601	2210.745	2340.436	2431.336	2514.832	2287.244	2408.947	2291.12	2340.415	2376.886
9530	-329.5348	-192.2394	-137.2954	547700.9	0.05794072	3091.1	0.0005851861	0.998283	0.999561	1.00044	1.00172	0.05460123	2961.425	2215.836	2346.348	2456.468	2503.154	2133.113	2394.257	2284.904	2310.672	2375.147
9540	-336.7914	-192.2394	-144.552	921627.6	0.05701877	3033.203	0.0002123	0.998676	0.999662	1.00034	1.00132	0.05855299	2977.677	2220.977	2276.901	2466.942	2501.255	2131.608	2401.33	2328.364	2287.727	2386.661
9550	-325.8284	-192.2394	-133.589	790133.7	0.05598942	3000.741	0.0002746519	0.99857	0.999634	1.00036	1.00143	0.05756185	2970.103	2243.359	2291.457	2443.751	2508.061	2132.72	2406.816	2312.104	2330.805	2385.239
9560	-332.3349	-192.2394	-140.0954	338181.3	0.05366159	2999.011	0.0002787109	0.997815	0.999441	1.00056	1.00219	0.05611945	2952.527	2269.019	2341.395	2425.675	2535.91	2182.994	2407.735	2294.441	2331.219	2380.048
9570	-337.2465	-192.2394	-145.0071	51434.58	0.0576088	3007.64	0.0001509959	0.994401	0.998563	1.00143	1.00561	0.05627754	2953.048	2227.225	2289.695	2460.211	2517.503	2128.752	2399.425	2314.758	2338.674	2401.041
9580	-334.588	-192.2394	-142.3485	108338	0.05418068	3020.05	0.0004488587	0.996141	0.999011	1.00098	1.00386	0.05612776	2973.76	2269.712	2334.505	2454.834	2534.337	2169.346	2407.817	2357.983	2271.165	2420.252
9590	-321.6993	-192.2394	-129.4599	788931.9	0.05564485	3003.599	0.0003654291	0.998569	0.999634	1.00037	1.00143	0.05441532	2969.131	2226.967	2250.312	2469.957	2525.348	2159.967	2406.796	2352.205	2289.757	2380.462
9600	-319.812	-192.2394	-127.5725	608942.9	0.05545717	3051.658	0.0005257354	0.998372	0.999583	1.00042	1.00163	0.05698197	2969.134	2255.56	2289.034	2449.65	2515.999	2209.407	2397.18	2355.39	2342.373	2403.892
9610	-326.5971	-192.2394	-134.3576	274253.3	0.05199667	3021.254	0.0005330456	0.997574	0.999379	1.00062	1.00243	0.05265451	2973.536	2219.52	2345.178	2449.417	2538.269	2300.263	2402.685	2333.038	2259.755	2414.173
9620	-322.1933	-192.2395	-129.9538	739438	0.05314472	3006.908	0.0004806707	0.998522	0.999622	1.00038	1.00148	0.05500512	2960.797	2243.088	2339.369	2427.875	2502.496	2317.25	2393.854	2349.457	2325.816	2415.765
9630	-335.3216	-192.2394	-143.0822	365724.6	0.05915004	3085.656	0.0003487286	0.997899	0.999462	1.00054	1.0021	0.05927671	2959.774	2222.883	2262.879	2471.279	2516.434	2268.553	2398.189	2329.465	2301.74	2404.92
9640	-324.9098	-192.2388	-132.671	973440.4	0.0577312	3042.254	0.0003327379	0.998712	0.999671	1.00033	1.00129	0.05985094	2963.742	2263.899	2288.009	2468.413	2520.647	2172.094	2397.018	2288.814	2300.284	2411.433
9650	-335.2741	-192.2394	-143.0347	123890.8	0.0588165	2987.876	0.0001613293	0.996391	0.999075	1.00092	1.00361	0.05701121	2965.317	2272.272	2288.056	2463.792	2500.111	2178.803	2397.979	2359.177	2281.015	2395.056
9660	-325.5539	-192.2394	-133.3145	41307.41	0.05575476	3095.144	0.0004052173	0.993753	0.998396	1.00159	1.00626	0.05515977	2958.674	2263.308	2258.107	2458.688	2507.48	2137.6	2406.628	2334.321	2318.588	2406.205
9670	-329.63	-192.2394	-137.3905	253394.9	0.05196631	2999.593	0.0003266398	0.997476	0.999354	1.00064	1.00253	0.05355247	2961.178	2233.815	2309.114	2469.283	2534.173	2163.332	2396.828	2286.029	2309.941	2396.714
9680	-335.6498	-192.2394	-143.4103	323975.5	0.05553934	3041.851	0.0004038806	0.997768	0.999429	1.00057	1.00223	0.05314729	2961.454	2263.209	2331.885	2429.284	2540.18	2183.893	2403.724	2252.026	2319.185	2388.408
9690	-325.7138	-192.2439	-133.4699	405430.6	0.05192207	3068.513	0.00048018	0.998004	0.999489	1.00051	1.002	0.05244116	2965.78	2212.981	2265.757	2441.792	2538.723	2125.087	2398.896	2252.456	2277.327	2415.416
9700	-331.7474	-192.2394	-139.508	707590.4	0.0491786	3031.885	0.0004180315	0.998489	0.999614	1.00039	1.00151	0.0483567	2957.194	2211.461	2299.968	2472.581	2542.089	2271.799	2407.78	2352.961	2296.285	2408.804
9710	-321.7614	-192.2974	-129.464	424498.2	0.04801747	3069.863	0.0004118113	0.99805	0.999501	1.0005	1.00195	0.04582208	2959.218	2265.516	2270.458	2463.143	2544.09	2196.711	2401.12	2262.042	2296.43	2413.407
9720	-324.4577	-192.2394	-132.2183	252133.1	0.05163287	2999.721	0.0007576178	0.99747	0.999352	1.00065	1.00253	0.05036654	2952.461	2257.992	2312.207	2452.909	2531.64	2225.846	2407.015	2281.943	2340.935	2381.562
9730	-330.9242	-192.2394	-138.6847	315233.2	0.05233514	3037.865	0.0006198317	0.997737	0.999421	1.00058	1.00226	0.05513511	2970.328	2258.642	2284.642	2441.908	2513.493	2191.285	2401.738	2307.339	2323.45	2424.28
9740	-337.3322	-192.2394	-145.0928	933318.8	0.05484679	3082.365	0.0002849973	0.998685	0.999664	1.00034	1.00132	0.05531421	2971.7	2265.684	2346.331	2451.322	2514.72	2238.524	2406.376	2367.28	2286.379	2376.642
9750	-328.4813	-192.2394	-136.2419	258499.6	0.0570556	2996.771	0.0003643147	0.997501	0.99936	1.00064	1.0025	0.05356609	2970.7	2232.927	2345.418	2468.105	2515.846	2153.926	2394.614	2336.507	2314.665	2396.416
9760	-331.6689	-192.2394	-139.4295	351653.7	0.04858875	3082.173	0.0005566665	0.997857	0.999452	1.00055	1.00214	0.05173062	2961.995	2211.925	2263.502	2455.45	2540.956	2152.826	2391.006	2340.916	2264.492	2395.005
9770	-327.2085	-192.2394	-134.9691	420764.2	0.04871326	3073.97	0.0004286678	0.998041	0.999499	1.0005	1.00196	0.05376789	2958.08	2240.921	2329.312	2436.367	2533.481	2132.288	2394.959	2349.37	2291.227	2393.132
9780	-325.6064	-192.2511	-133.3553	797670.2	0.05229208	3000.608	0.0003106369	0.998577	0.999636	1.00036	1.00142	0.04692824	2951.233	2217.11	2338.022	2466.204	2533.516	2306.271	2401.329	2258.181	2347.834	2408.494
