Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	extinction_rate	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]
1095	1	-307.566	-192.2385	-115.3276	820223.7	0.02128543	2986.214	0.0007097205	0.998597	0.999641	1.00036	1.0014	0.02095913	2950.263	2239.083	2314.338	2474.774	2505.068	2229.186	2407.362	2331.772	2312.266	2411.947
1096	0	-332.1249	-192.2394	-139.8854	806917.1	0.05559736	3050.727	0.0002209789	0.998585	0.999638	1.00036	1.00142	0.05762845	2972.191	2243.469	2323.21	2431.362	2516.279	2141.17	2396.111	2340.451	2337.662	2377.374
1097	1	-330.6881	-192.2521	-138.4361	225652.9	0.02138486	3057.688	0.0009199949	0.997325	0.999315	1.00068	1.00268	0.02623595	2960.319	2217.869	2333.596	2452.926	2509.461	2239.412	2397.046	2337.019	2307.864	2386.385
1098	0	-327.2363	-192.2394	-134.9968	32507.2	0.05339067	3098.375	0.0006166178	0.992959	0.998191	1.00179	1.00706	0.05866932	2975.731	2242.39	2348.684	2449.675	2500.67	2162.911	2395.02	2320.74	2326.6	2390.721
1099	1	-324.5157	-192.2399	-132.2758	72896.54	0.02521267	3088.44	0.0002371918	0.995296	0.998794	1.0012	1.00471	0.02356173	2970.812	2249.839	2265.636	2431.463	2505.267	2187.079	2391.384	2291.609	2345.799	2404.961
1100	0	-328.7198	-192.2394	-136.4804	830982.2	0.05471117	3075.67	0.0004866076	0.998606	0.999644	1.00036	1.00139	0.05813517	2974.225	2264.488	2307.207	2459.725	2548.117	2216.19	2407.395	2367.335	2334.854	2410.473
1101	1	-323.9884	-192.2394	-131.749	747314.4	0.02312866	3011.38	0.0008437506	0.99853	0.999624	1.00038	1.00147	0.02372479	2968.404	2237.069	2314.629	2473.71	2524.544	2203.028	2407.72	2357.826	2339.648	2403.609
1102	0	-322.0224	-192.2394	-129.783	885016.2	0.05662203	3089.496	0.0004478797	0.998649	0.999655	1.00034	1.00135	0.05569806	2968.859	2226.632	2288.482	2453.477	2536.58	2136.136	2405.082	2278.458	2331.885	2410.554
1103	1	-322.8281	-192.2394	-130.5887	15239.17	0.02136656	3097.492	0.0005385471	0.989722	0.997351	1.00261	1.01032	0.02039805	2960.916	2231.133	2312.904	2464.42	2510.6	2187.203	2406.981	2356.632	2324.619	2387.335
1104	0	-331.6825	-192.2394	-139.443	84171.42	0.05808997	3024.694	0.0001813706	0.995622	0.998878	1.00112	1.00438	0.05656616	2976.078	2257.842	2282.033	2463.995	2534.716	2192.561	2392.258	2292.325	2262.322	2376.895
1105	1	-320.23	-192.2394	-127.9905	550218.8	0.02230691	3016.434	0.0005453103	0.998287	0.999562	1.00044	1.00171	0.02015067	2953.135	2244.518	2258.24	2455.669	2516.86	2286.815	2401.805	2296.878	2337.07	2423.06
1106	0	-318.7646	-192.2396	-126.525	458312.9	0.0591825	3043.976	0.0004649766	0.998123	0.99952	1.00048	1.00188	0.05862743	2971.311	2249.331	2271.187	2437.514	2513.815	2151.78	2394.799	2286.583	2301.848	2375.351
1107	1	-327.9281	-192.2394	-135.6886	41151.07	0.01699281	3021.734	0.0003531575	0.993741	0.998393	1.00159	1.00627	0.01957866	2957.936	2253.442	2256.498	2469.037	2547.59	2146.134	2397.906	2292.827	2304.67	2421.725
1108	0	-323.0748	-192.2394	-130.8354	177308.2	0.0547036	3044.188	0.000531263	0.996983	0.999227	1.00077	1.00302	0.06139914	2973.055	2269.821	2339.855	2451.678	2511.851	2168.797	2404.818	2288.246	2282.737	2406.479
1109	1	-324.5782	-192.2394	-132.3388	342862.1	0.01886452	3002.544	0.0003989285	0.99783	0.999445	1.00055	1.00217	0.02166971	2974.455	2234.41	2341.13	2442.5	2519.676	2199.799	2393.42	2317.199	2329.767	2389.237
1110	0	-329.4609	-192.2394	-137.2215	115497.7	0.05731788	3066.176	0.0004312525	0.996262	0.999042	1.00095	1.00374	0.05658103	2955.369	2271.634	2280.376	2455.668	2537.491	2165.414	2396.817	2354.987	2296.349	2389.659
1111	1	-337.2128	-192.2394	-144.9733	777824	0.01955334	3078.166	0.0003769735	0.998559	0.999632	1.00037	1.00144	0.01971681	2969.551	2245.836	2267.491	2425.133	2547.728	2129.713	2392.313	2299.633	2267.521	2380.28
1112	0	-337.2662	-192.2394	-145.0268	714970	0.05508163	3053.291	0.0002803631	0.998497	0.999616	1.00038	1.0015	0.05738925	2954.485	2235.211	2321.507	2444.54	2530.158	2322.206	2397.002	2330.31	2301.671	2424.17
1113	1	-332.0119	-192.2378	-139.7741	876793.4	0.02036889	3058.302	0.0002113918	0.998643	0.999653	1.00035	1.00136	0.01933736	2951.288	2245.309	2300.001	2458.563	2530.766	2130.547	2407.304	2320.462	2330.09	2395.278
1114	0	-326.4356	-192.2394	-134.1961	618765.9	0.05401206	2991.156	0.0005531851	0.998385	0.999587	1.00041	1.00162	0.05791729	2955.654	2219.996	2331.174	2463.353	2521.195	2290.331	2394.338	2272.338	2297.125	2420.978
1115	1	-333.3337	-192.2394	-141.0942	761969.8	0.01919728	3088.491	0.000325272	0.998544	0.999628	1.00037	1.00146	0.01994817	2976.93	2226.467	2329.327	2473.793	2524.807	2301.082	2402.388	2364.922	2341.175	2378.369
1116	0	-327.7286	-192.2394	-135.4891	836699.5	0.05461668	3009.975	0.0006115681	0.998611	0.999645	1.00035	1.00139	0.05688403	2952.997	2237.814	2319.271	2459.595	2548.078	2167.672	2400.111	2367.401	2284.939	2398.172
1117	1	-316.1387	-192.2391	-123.8996	72300.49	0.020323	3048.68	0.0003756385	0.995277	0.998789	1.0012	1.00473	0.01807322	2971.029	2265.96	2269.877	2445.685	2508.771	2135.553	2406.388	2277.729	2297.295	2406.686
1118	0	-332.1776	-192.2398	-139.9379	527423.3	0.05675779	3078.965	0.0005562513	0.99825	0.999552	1.00045	1.00175	0.05895126	2962.762	2219.222	2284.754	2432.622	2529.056	2274.583	2409.56	2301.77	2269.373	2395.414
1119	1	-325.6555	-192.2394	-133.4161	888057.7	0.01775927	3083.285	0.0008100955	0.998651	0.999655	1.00034	1.00135	0.01749195	2979.743	2239.616	2341.704	2452.268	2533.249	2192.386	2395.18	2308.195	2258.09	2424.131
1120	0	-329.0354	-192.2394	-136.796	214871.4	0.06091463	3006.842	0.0005667355	0.997259	0.999298	1.0007	1.00274	0.0626911	2955.887	2248.479	2295.39	2456.615	2507.582	2145.064	2390.433	2345.524	2342.587	2407.625
1121	1	-326.6751	-192.2394	-134.4357	393089.9	0.0193284	3058.206	0.0003519117	0.997973	0.999481	1.00052	1.00203	0.01988984	2976.495	2244.804	2322.693	2443.759	2518.121	2225.16	2390.031	2286.222	2325.728	2388.773
1122	0	-322.6763	-192.2397	-130.4367	876712.4	0.0596332	3066.037	0.0003173412	0.998643	0.999653	1.00035	1.00136	0.06118153	2966.108	2241.936	2319.159	2435.937	2548.126	2165.887	2403.618	2336.968	2325.309	2380.201
1123	1	-325.1264	-192.2402	-132.8863	951781.7	0.02059789	3021.256	0.0005614916	0.998697	0.999667	1.00033	1.0013	0.02114475	2965.307	2225.455	2257.392	2438.165	2546.185	2161.705	2394.674	2272.617	2343.219	2407.368
1124	0	-331.8657	-192.2394	-139.6262	33690.77	0.06352651	3088.929	0.0004367088	0.993083	0.998223	1.00176	1.00693	0.06452698	2964.281	2212.013	2342.849	2452.689	2542.673	2257.477	2397.457	2361.616	2320.557	2378.807
1125	1	-325.3243	-192.2394	-133.0849	371260.7	0.02153073	3061.542	0.0007160831	0.997915	0.999466	1.00053	1.00209	0.01951733	2962.71	2251.288	2293.709	2427.02	2524.636	2159.123	2398.137	2343.175	2282.29	2377.454
1126	0	-332.25	-192.2394	-140.0105	901565.8	0.07014082	3068.355	0.0003729405	0.998662	0.999658	1.00034	1.00134	0.07044489	2963.342	2241.925	2327.66	2470.745	2521.178	2176.009	2398.785	2359.208	2296.106	2392.95
1127	1	-317.6204	-192.2393	-125.3811	280468.7	0.02035369	3002.95	0.0006199848	0.997601	0.999386	1.00061	1.0024	0.02062621	2979.24	2212.653	2334.315	2430.302	2507.155	2199.038	2394.66	2358.311	2337.012	2379.78
1128	0	-332.3166	-192.2394	-140.0772	919335.5	0.0767674	3054.089	0.0005965429	0.998675	0.999661	1.00034	1.00133	0.0787961	2950.689	2216.655	2347.666	2455.454	2541.715	2303.291	2404.542	2332.221	2342.84	2395.095
1129	1	-325.8319	-192.2394	-133.5925	599166.6	0.02692284	3062.746	0.0003845579	0.998358	0.99958	1.00042	1.00164	0.02178884	2964.126	2247.022	2270.105	2467.935	2509.54	2127.894	2392.428	2349.724	2252.598	2383.118
1130	0	-330.6124	-192.2395	-138.3729	238755.6	0.07926982	3023.814	0.0003174923	0.9974	0.999334	1.00066	1.0026	0.08373173	2963.231	2254.324	2347.663	2461.678	2502.889	2191.554	2409.175	2266.536	2328.855	2401.553
1131	1	-320.1187	-192.2395	-127.8792	879067.5	0.02517773	2998.807	0.0004836601	0.998645	0.999653	1.00035	1.00136	0.02339399	2968.368	2246.692	2269.509	2455.568	2524.264	2140.431	2402.524	2302.484	2292.188	2387.609
1132	0	-333.9228	-192.2394	-141.6834	644399.7	0.0840834	2985.863	0.0001450825	0.998417	0.999595	1.0004	1.00158	0.08581832	2965.357	2217.163	2285.596	2429.458	2537.272	2140.529	2407.033	2255.284	2297.687	2393.998
1133	1	-332.4461	-192.2394	-140.2066	526263	0.02356105	2985.229	0.0003222278	0.998248	0.999552	1.00045	1.00175	0.01907422	2955.815	2267.892	2306.608	2451.462	2510.717	2184.039	2402.963	2369.604	2345.024	2395.064
1134	0	-329.5458	-192.2394	-137.3064	699301.8	0.07923451	3053.213	0.0002706457	0.99848	0.999611	1.00039	1.00152	0.07893843	2969.078	2211.796	2284.245	2438.667	2547.029	2266.941	2396.583	2262.418	2348.764	2390.548
1135	1	-320.8053	-192.2394	-128.5659	186850.2	0.02284019	3070.094	0.0004287152	0.997061	0.999247	1.00075	1.00294	0.0185103	2968.057	2244.952	2328.932	2459.125	2539.262	2175.7	2402.237	2294.942	2279.023	2413.528
1136	0	-326.2391	-192.2394	-133.9997	188632.2	0.08142782	3079.13	0.0005676197	0.997075	0.999251	1.00075	1.00293	0.07455257	2972.791	2226.259	2340.458	2434.756	2508.187	2183.131	2401.992	2345.206	2330.27	2399.644
1137	1	-333.8429	-192.2394	-141.6035	121173.4	0.0186887	3083.143	0.0005983954	0.996351	0.999065	1.00093	1.00365	0.01643723	2956.261	2270.245	2297.087	2462.488	2500.619	2126.549	2391.938	2335.43	2317.67	2378.811
1138	0	-318.9621	-192.2395	-126.7226	761244.3	0.07953238	3092.892	0.0003892299	0.998544	0.999628	1.00037	1.00146	0.0813914	2961.332	2262.249	2319.314	2427.225	2535.148	2228.548	2401.641	2309.348	2253.588	2422.585
1139	1	-320.3664	-192.2394	-128.1269	29246.88	0.01705526	2987.494	0.0006151632	0.992577	0.998092	1.00189	1.00744	0.01469418	2960.17	2249.4	2305.838	2456.15	2513.324	2157.806	2395.451	2364.198	2314.772	2376.336
1140	0	-326.6968	-192.2388	-134.458	83477.3	0.07809336	3037.454	0.0001611865	0.995604	0.998873	1.00112	1.0044	0.08004218	2959.424	2249.907	2292.916	2465.386	2506.757	2283.226	2391.559	2365.497	2260.813	2382.063
1141	1	-322.9347	-192.2385	-130.6962	47263.92	0.01774978	3037.975	0.0003899558	0.994159	0.998501	1.00149	1.00585	0.01610768	2964.861	2262.115	2333.668	2428.245	2547.779	2180.814	2390.644	2334.261	2323.42	2419.993
1142	0	-335.5367	-192.2395	-143.2972	618823.8	0.07816311	3068.83	0.0001325068	0.998385	0.999587	1.00041	1.00162	0.07941568	2956.855	2249.32	2300.324	2426.974	2536.399	2167.907	2393.083	2320.225	2321.613	2407.131
1143	1	-317.2646	-192.2394	-125.0252	688243.4	0.01800235	3023.469	0.0008499584	0.998468	0.999608	1.00039	1.00153	0.01824932	2974.014	2228.336	2337.437	2460.091	2523.618	2296.338	2392.398	2274.32	2298.842	2420.189
1144	0	-337.7372	-192.2394	-145.4978	119578.5	0.08077588	3063.231	0.0002922231	0.996327	0.999059	1.00094	1.00368	0.0805459	2961.193	2235.1	2335.096	2450.493	2511.846	2165.355	2404.492	2298.594	2336.83	2376.367
1145	1	-327.8489	-192.2394	-135.6094	337263.6	0.01757008	3031.514	0.0004744813	0.997812	0.99944	1.00056	1.00219	0.01709554	2966.101	2273.738	2300.633	2456.925	2536.692	2147.299	2400.867	2340.225	2279.075	2404.489
1146	0	-330.1092	-192.2394	-137.8698	794184.7	0.0810685	3009.931	0.0001650431	0.998574	0.999635	1.00036	1.00143	0.08330468	2952.482	2273.998	2309.273	2429.745	2536.74	2170.032	2396.697	2345.226	2308.566	2397.071
1147	1	-324.2574	-192.2394	-132.018	150747	0.01486122	3022.903	0.0004784543	0.996728	0.999162	1.00083	1.00328	0.01438491	2950.063	2267.828	2298.245	2454.265	2528.026	2193.888	2398.935	2347.51	2270.794	2399.655
1148	0	-331.3617	-192.2394	-139.1222	713023.8	0.07382032	3002.344	0.0002891992	0.998495	0.999615	1.00038	1.00151	0.07324892	2960.855	2244.967	2336.017	2471.001	2517.867	2148.644	2404.248	2361.093	2341.82	2417.026
1149	1	-322.5573	-192.2428	-130.3145	179189.1	0.01675683	3096.119	0.0006550762	0.996999	0.999231	1.00077	1.003	0.01585283	2953.53	2210.587	2340.561	2442.044	2549.006	2285.048	2390.307	2268.907	2304.433	2403.745
1150	0	-322.0941	-192.2394	-129.8547	726385.5	0.07029624	2994.388	0.0004957699	0.998509	0.999619	1.00038	1.00149	0.06879784	2962.63	2219.054	2328.866	2434.81	2542.482	2140.127	2405.047	2289.131	2349.039	2379.885
1151	1	-337.1794	-192.2394	-144.94	171504	0.01948595	3071.078	0.0003028493	0.996932	0.999214	1.00078	1.00307	0.01949619	2979.954	2248.082	2256	2435.79	2547.4	2125.03	2406.041	2315.508	2326.956	2379.087
1152	0	-326.3544	-192.2394	-134.115	298151.6	0.0618622	3022.508	0.0002612856	0.997673	0.999404	1.00059	1.00233	0.06165799	2961.935	2258.828	2316.755	2474.659	2505.73	2152.034	2391.547	2333.589	2283.908	2419.536
1153	1	-327.4572	-192.2394	-135.2178	859936.6	0.01962992	3075.635	0.0003972693	0.99863	0.99965	1.00035	1.00137	0.01957436	2979.136	2273.481	2297.793	2449.494	2520.78	2167.745	2390.351	2305.808	2339.114	2389.706
1154	0	-320.2298	-192.2388	-127.9909	222454.3	0.06494992	3016.502	0.0004236094	0.997306	0.99931	1.00069	1.0027	0.0606986	2965.891	2238.557	2292.009	2431.167	2536.587	2318.153	2405.855	2362.153	2328.114	2381.2
1155	1	-320.3271	-192.2394	-128.0876	907835	0.01743628	3054.223	0.0008234147	0.998666	0.999659	1.00034	1.00133	0.01779466	2950.277	2252.347	2255.807	2448.487	2526.197	2156.248	2397.758	2329.147	2287.307	2424.532
1156	0	-327.8895	-192.2394	-135.6501	438004.2	0.0675022	3011.601	0.0003277676	0.99808	0.999509	1.00049	1.00192	0.06667889	2976.639	2267.279	2281.082	2460.767	2501.085	2229.05	2395.21	2288.193	2327.805	2375.149
1157	1	-336.0677	-192.2394	-143.8283	419052	0.02009703	3054.138	0.0002894893	0.998037	0.999498	1.0005	1.00196	0.01968467	2976.617	2238.973	2314.949	2454.572	2541.656	2144.619	2396.929	2344.611	2347.057	2424.533
1158	0	-326.615	-192.2394	-134.3755	583137.3	0.06651626	3020.076	0.0004151365	0.998336	0.999574	1.00042	1.00167	0.06684713	2957.537	2230.716	2335.674	2458.485	2537.729	2127.068	2392.121	2340.023	2329.123	2419.752
1159	1	-328.372	-192.2394	-136.1326	103514.6	0.02218716	3031.23	0.0005101814	0.996052	0.998988	1.00101	1.00395	0.02027436	2951.496	2218.176	2280.928	2428.676	2543.472	2172.496	2409.856	2294.572	2280.512	2413.457
1160	0	-326.8185	-192.2394	-134.579	674124.8	0.06958786	3098.379	0.0003677049	0.998452	0.999604	1.0004	1.00155	0.06750156	2957.575	2221.016	2261.381	2426.294	2535.577	2157.297	2401.906	2261.826	2349.068	2381.269
1161	1	-322.7367	-192.2394	-130.4973	473821.9	0.01767703	3086.492	0.0003533097	0.998154	0.999528	1.00047	1.00185	0.02192311	2978.725	2258.5	2280.869	2445.984	2521.654	2182.082	2394.625	2309.656	2346.867	2409.836
1162	0	-327.3376	-192.2394	-135.0982	976630.4	0.06893617	3005.87	0.0006239802	0.998714	0.999671	1.00033	1.00129	0.06626361	2964.889	2224.416	2276.756	2435.058	2539.953	2313.087	2395.707	2268.098	2327.031	2389.221
1163	1	-328.6908	-192.2394	-136.4513	28119.12	0.01953377	3010.943	0.0007535747	0.99243	0.998054	1.00193	1.00759	0.01858616	2979.069	2216.707	2262.474	2459.914	2549.633	2127.258	2393.965	2362.278	2289.406	2383.694
1164	0	-327.6677	-192.2403	-135.4274	196371.6	0.06211382	3082.898	0.0004963864	0.997133	0.999266	1.00073	1.00287	0.06967861	2979.422	2253.72	2335.38	2474.147	2522.959	2299.54	2403.351	2280.428	2314.259	2407.043
1165	1	-321.3767	-192.2394	-129.1372	579874.8	0.02088913	3011.041	0.000691898	0.998331	0.999573	1.00043	1.00167	0.01987612	2967.615	2246.353	2253.714	2448.816	2543.048	2146.92	2409.174	2340.646	2274.966	2399.261
1166	0	-331.423	-192.2394	-139.1835	115330.9	0.06598651	3035.262	0.0005821631	0.99626	0.999042	1.00095	1.00375	0.06815127	2967.197	2249.492	2338.287	2460.246	2530.283	2141.235	2393.02	2369.736	2283.557	2400.716
1167	1	-316.9402	-192.2394	-124.7007	753830.2	0.02002414	2982.665	0.0008710836	0.998536	0.999626	1.00037	1.00146	0.01787939	2958.106	2235.976	2328.606	2431.458	2530.541	2210.511	2396.425	2311.191	2349.365	2402.866
1168	0	-333.8783	-192.2394	-141.6388	830311.9	0.06432976	3087.012	0.0003273974	0.998605	0.999643	1.00036	1.0014	0.07143084	2973.661	2226.712	2263.235	2437.362	2541.632	2140.51	2405.843	2344.869	2343.981	2408.499
1169	1	-326.7723	-192.2394	-134.5329	882602.6	0.01708114	2980.759	0.001077528	0.998647	0.999654	1.00035	1.00135	0.01760587	2952.128	2240.801	2316.635	2435.938	2537.341	2190.05	2400.065	2297.368	2327.272	2400.902
1170	0	-333.7756	-192.2394	-141.5362	242356.3	0.06942099	3025.261	0.0004105096	0.997419	0.999339	1.00066	1.00258	0.07080438	2968.769	2265.62	2348.059	2444.392	2531.853	2164.078	2391.557	2268.287	2298.389	2400.797
1171	1	-328.9708	-192.2394	-136.7313	812070.8	0.02152558	3070.819	0.0007296505	0.99859	0.999639	1.00036	1.00141	0.01742426	2964.947	2246.211	2293.573	2462.142	2513.661	2157.798	2408.27	2346.429	2296.47	2423.491
1172	0	-331.5889	-192.2394	-139.3495	778457.6	0.07649056	3017.682	0.0004549279	0.99856	0.999632	1.00037	1.00144	0.07107612	2950.254	2220.814	2318.127	2441.491	2501.818	2322.604	2405.741	2307.292	2299.308	2386.729
1173	1	-339.9202	-192.2394	-147.6807	356191.1	0.02147525	3093.592	0.0003429865	0.997871	0.999455	1.00054	1.00213	0.01917002	2956.043	2221.7	2319.136	2470.273	2537.408	2169.046	2396.802	2319.016	2262.185	2402.885
1174	0	-328.2985	-192.2394	-136.0591	404030.7	0.06885315	3055.014	0.0004728025	0.998001	0.999489	1.00051	1.002	0.06731158	2975.924	2228.892	2273.764	2467.522	2514.919	2196.624	2402.24	2357.929	2334.42	2406.693
1175	1	-341.6555	-192.2394	-149.416	616192	0.01887554	3079.253	0.0002594698	0.998381	0.999586	1.00041	1.00162	0.020098	2979.559	2222.565	2342.635	2434.266	2530.194	2131.939	2398.21	2362.332	2329.974	2421.146
1176	0	-336.6904	-192.2394	-144.4509	7631.934	0.06957664	3042.741	0.0004727934	0.985488	0.996246	1.00368	1.01459	0.06997301	2953.759	2215.102	2288.358	2436.777	2505.023	2153.611	2398.391	2346.745	2285.362	2387.462
1177	1	-324.7697	-192.3148	-132.4549	443077.6	0.01741929	3043.202	0.0009332419	0.998091	0.999512	1.00049	1.00191	0.0184967	2972.435	2219.655	2305.761	2466.346	2504.108	2133.905	2393.899	2339.511	2336.706	2397.301
1178	0	-323.6958	-192.2394	-131.4564	14577.41	0.0676985	3056.036	0.0002835188	0.989492	0.997291	1.00267	1.01055	0.06944038	2975.531	2214.452	2318.936	2425.265	2527.944	2165.25	2399.794	2345.903	2256.715	2391.895
1179	1	-336.1944	-192.2394	-143.955	31905.42	0.01506936	3015.24	0.0004966885	0.992893	0.998173	1.00181	1.00713	0.01624872	2964.434	2273.387	2293.206	2438.579	2506.524	2142.559	2395.996	2260.557	2344.76	2392.778
1180	0	-330.6643	-192.2394	-138.4248	289703.8	0.07597842	3018.881	0.0001724819	0.997639	0.999396	1.0006	1.00236	0.07103587	2956.377	2225.908	2314.636	2463.834	2514.139	2293.323	2400.837	2325.601	2346.486	2418.266
1181	1	-329.9724	-192.2394	-137.7329	302697.1	0.0162644	3084.515	0.0003591846	0.997691	0.999409	1.00059	1.00231	0.01539529	2965.269	2227.037	2283.616	2436.339	2527.945	2130.859	2398.096	2291.52	2340.256	2378.186
1182	0	-327.4839	-192.2394	-135.2444	344759.1	0.07696761	3044.43	0.0006495658	0.997836	0.999446	1.00055	1.00217	0.07699414	2966.19	2215.283	2347.802	2427.384	2512.173	2188.459	2394.525	2312.463	2332.546	2409.814
1183	1	-335.9849	-192.2394	-143.7455	283499.5	0.01332621	3049.641	0.0003801038	0.997614	0.999389	1.00061	1.00239	0.01703776	2969.65	2269.745	2289.245	2446.929	2518.809	2125.2	2393.116	2328.047	2320.572	2394.98
1184	0	-328.9384	-192.2394	-136.6989	290092.2	0.07701107	3078.808	0.0003696983	0.997641	0.999396	1.0006	1.00236	0.07824116	2952.79	2268.891	2310.342	2464.884	2510.238	2156.146	2395.566	2336.032	2274.266	2385.524
1185	1	-332.7919	-192.2394	-140.5525	269846.2	0.01299761	3050.482	0.0005096575	0.997554	0.999374	1.00062	1.00245	0.01825794	2969.237	2227.999	2294.875	2468.403	2536.603	2157.559	2394.549	2365.043	2258.707	2416.889
1186	0	-327.6626	-192.2394	-135.4232	27109.12	0.07188941	3020.725	0.0004742247	0.99229	0.998018	1.00196	1.00773	0.06987138	2978.697	2237.05	2303.411	2429.02	2538.952	2126.711	2398.513	2328.08	2342.083	2408.615
1187	1	-320.2275	-192.231	-127.9965	792245.5	0.0134174	3093.866	0.0005096575	0.998572	0.999635	1.00036	1.00143	0.01636571	2954.169	2232.85	2308.089	2436.555	2506.346	2191.134	2401.311	2254.288	2260.304	2418.071
1188	0	-332.7995	-192.2394	-140.56	143201	0.06974672	3007.876	0.0001664709	0.996643	0.99914	1.00086	1.00336	0.0726533	2968.117	2249.276	2282.592	2439.387	2507.701	2128.482	2404.726	2348.629	2273.175	2414.133
1189	1	-323.8406	-192.2397	-131.6009	411471.6	0.0142497	3081.458	0.0009042014	0.998019	0.999493	1.00051	1.00198	0.01501813	2967.974	2272.642	2286.306	2461.032	2523.547	2154.449	2400.303	2311.572	2342.494	2381.588
1190	0	-333.4871	-192.2394	-141.2477	136428.1	0.0761235	3076.184	0.0003401489	0.996561	0.999119	1.00088	1.00344	0.07840335	2952.313	2252.022	2346.478	2463.343	2503.272	2211.208	2400.35	2306.844	2337.167	2391.536
1191	1	-327.1801	-192.2394	-134.9407	279674.9	0.01375229	3048.62	0.0007511908	0.997597	0.999385	1.00061	1.0024	0.0152001	2953.735	2272.26	2250.053	2467.248	2529.727	2146.46	2403.93	2284.764	2278.828	2397.636
1192	0	-333.1627	-192.2394	-140.9232	810267.4	0.07726707	2998.66	0.0001978224	0.998588	0.999639	1.00036	1.00141	0.07335003	2961.585	2241.221	2254.497	2431.772	2531.949	2129.629	2396.48	2304.962	2261.463	2397.518
1193	1	-334.2289	-192.2394	-141.9894	616488.9	0.01433183	3062.398	0.0003284373	0.998382	0.999586	1.00041	1.00162	0.01466813	2973.476	2269.772	2302.783	2468.754	2521.365	2310.139	2398.013	2352.319	2322.12	2395.066
